company_num,Organization Name,Industry Groups,Industry_Index
21903,Skycheckin,Community and Lifestyle,7
21906,MyBackyard,Community and Lifestyle,7
21914,AnonymAsk,Community and Lifestyle,7
21918,wind2share,Internet Services,23
21919,MANHUNT,Community and Lifestyle,7
21922,Wefollow,Internet Services,23
21930,Hjk,Internet Services,23
21932,TeenSpot.com,Internet Services,23
21934,In The Rooms,Community and Lifestyle,7
21937,Various,Internet Services,23
21943,Elena's Models,Community and Lifestyle,7
21951,People Media,Community and Lifestyle,7
21952,Game Roster,Gaming,18
21959,Amtech Systems,Information Technology,22
21962,ShareGrove,Internet Services,23
21964,YWCA North Central Indiana,Internet Services,23
21965,myZamana,Internet Services,23
21967,Emerge Media,Internet Services,23
21973,NewNew,Information Technology,22
21974,Humans.net,Internet Services,23
21976,Flocknet,Internet Services,23
21977,eduFire,Education,13
21981,SeekingArrangement,Community and Lifestyle,7
21991,oGoing,Internet Services,23
21993,Reunion.com,Internet Services,23
21998,HuntPost,Commerce and Shopping,6
22000,Mastodon Social,Internet Services,23
22007,Shopavize,Commerce and Shopping,6
22013,Rupture,Gaming,18
22017,United Online,Internet Services,23
22018,Trill Project,Community and Lifestyle,7
22020,GradeGuru,Education,13
22022,Community Bound,Internet Services,23
22027,Alivell,Internet Services,23
22029,Modest Inc,Internet Services,23
22030,Jobs2Web,Internet Services,23
22046,Insider Pages,Internet Services,23
22047,Let's Date,Community and Lifestyle,7
22051,Inkra Networks,Information Technology,22
22057,RVnGO,Internet Services,23
22065,YuMingle,Internet Services,23
22067,Spacebikini,Internet Services,23
22072,PocketChange,Internet Services,23
22074,"LyfeLyst, LLC.",Community and Lifestyle,7
22078,WikiRoster,Internet Services,23
22084,Chemistry.com,Community and Lifestyle,7
22085,Chicago Hustles Magazine,Internet Services,23
22086,Shelfari,Internet Services,23
22091,Peeptrade,Financial Services,16
22092,Joinesty,Internet Services,23
22098,Rate Beer,Food and Beverage,17
22116,SUMMIT,Community and Lifestyle,7
22117,Interexo (Juniper Street Ventures LLC),Financial Services,16
22119,Click2Asia,Community and Lifestyle,7
22122,Relay,Internet Services,23
22123,Sirvo,Internet Services,23
22126,ClubMom,Internet Services,23
22127,Parats,Internet Services,23
22129,StoreOne,Commerce and Shopping,6
22133,DandyID,Internet Services,23
22142,Sherrygao,Internet Services,23
22144,Zync,Internet Services,23
22153,Baby Name Wizard,Community and Lifestyle,7
22160,Social Project,Internet Services,23
22162,ONEsite,Internet Services,23
22167,Picolight,Internet Services,23
22168,Tag Networks,Internet Services,23
22182,Phly LLC,Advertising,1
22188,Streamlly,Commerce and Shopping,6
22190,Erly,Internet Services,23
22198,batteryPOP,Internet Services,23
22199,Slooh,Internet Services,23
22203,WhoTrades,Internet Services,23
22207,Over60,Community and Lifestyle,7
22210,SanDiegoRed,Internet Services,23
22213,tryll,Internet Services,23
22214,URAWARRIOR,Health Care,21
22235,Masala,Internet Services,23
22238,Zingku,Internet Services,23
22242,CME,Hardware,20
22247,Savvi.com,Internet Services,23
22249,Alikewise,Community and Lifestyle,7
22250,Gamers' Grid,Gaming,18
22257,PeerBie,Internet Services,23
22258,Rollyo,Internet Services,23
22266,Batelz,Internet Services,23
22274,"Staphz, Inc",Community and Lifestyle,7
22280,Catamaran Communications,Hardware,20
22282,Mediville Healthcare Professional Network,Health Care,21
22301,WeNeighbors,Internet Services,23
22303,Wynbi,Internet Services,23
22311,Conversations for Good,Internet Services,23
22314,SparkStarter,Community and Lifestyle,7
22315,Chill University,Internet Services,23
22318,Slips,Commerce and Shopping,6
22322,Journey,Information Technology,22
22330,WEvolt,Internet Services,23
22339,Asobi,Gaming,18
22340,DirtyPhoneBook,Internet Services,23
22353,PlayerMania.com,Internet Services,23
22354,Itchable,Community and Lifestyle,7
22357,newbble,Administrative Services,0
22361,Every Day Networks,Internet Services,23
22371,GoodSocial,Internet Services,23
22379,Tiller,Government and Military,19
22383,seekBromance.com,Community and Lifestyle,7
22386,Mainland,Internet Services,23
22404,SilverStorm Technologies,Information Technology,22
22405,EkkoTV,Internet Services,23
22407,Neone,Internet Services,23
22408,BOOMj,Community and Lifestyle,7
22411,Hardalist,Internet Services,23
22415,Blogged,Internet Services,23
22416,Merkatus Partners,Internet Services,23
22430,Kampal Data Solutions,Data and Analytics,11
22433,Beautiful Christian Soulmates,Community and Lifestyle,7
22434,LC E-Commerce Solutions,Commerce and Shopping,6
22435,LandlordsNY,Internet Services,23
22441,Next Insurance,Financial Services,16
22444,Duck Creek Technologies,Financial Services,16
22451,Newfront Insurance,Financial Services,16
22456,Ladder,Financial Services,16
22457,Pie Insurance,Financial Services,16
22459,NFP,Financial Services,16
22460,battleface,Financial Services,16
22467,Listo,Financial Services,16
22471,Huckleberry,Financial Services,16
22474,Spruce Holdings,Financial Services,16
22476,CoverHound,Financial Services,16
22478,Thimble,Financial Services,16
22482,Gabi,Financial Services,16
22491,Trupanion,Community and Lifestyle,7
22494,Peach Finance,Financial Services,16
22501,Coterie Insurance,Financial Services,16
22504,XSELL Technologies,Commerce and Shopping,6
22513,Clever Care Health Plan Inc.,Financial Services,16
22514,Goji,Financial Services,16
22521,Ledger Investing,Commerce and Shopping,6
22526,ConnectureDRX,Financial Services,16
22527,Just Auto Insurance,Financial Services,16
22529,Bicycle Health,Financial Services,16
22532,High Definition Vehicle Insurance,Financial Services,16
22534,Protect My Car,Financial Services,16
22542,Finova Financial,Financial Services,16
22547,SimplyInsured,Financial Services,16
22549,Angle Health,Financial Services,16
22550,Wilton Re,Financial Services,16
22551,iPipeline,Financial Services,16
22555,Vitable Health,Financial Services,16
22561,Salty Dot Insurance Agency,Design,12
22562,Friday Health Plans,Financial Services,16
22563,The Helper Bees,Financial Services,16
22564,TowerIQ,Financial Services,16
22566,HomeZada,Financial Services,16
22568,Life By Spot,Community and Lifestyle,7
22572,Picwell,Financial Services,16
22581,Good Parents Inc.,Financial Services,16
22586,Henry Ford Health System,Financial Services,16
22598,United Automobile Insurance Company,Financial Services,16
22607,Denim,Financial Services,16
22611,BeneFix,Financial Services,16
22615,Astiva Health,Financial Services,16
22618,Exeter Property Group,Financial Services,16
22627,Coverance,Financial Services,16
22631,Proformex,Financial Services,16
22635,Allay,Administrative Services,0
22640,Trusted Choice,Financial Services,16
22642,Embrace Pet Insurance,Commerce and Shopping,6
22645,Applied Systems,Financial Services,16
22647,Quilt,Financial Services,16
22651,AgencyKPI,Data and Analytics,11
22653,Pathfinder Bank,Community and Lifestyle,7
22658,LifeYield,Financial Services,16
22667,NestReady,Financial Services,16
22669,M FinancialGroup,Financial Services,16
22673,Covered Insurance,Commerce and Shopping,6
22682,Cake Insure,Financial Services,16
22683,Patriot National Insurance Group,Financial Services,16
22685,Sigo Seguros,Financial Services,16
22688,MetLife,Financial Services,16
22690,BlueTree Network,Financial Services,16
22691,VaaS International Holdings,Financial Services,16
22699,Extraordinary Re,Financial Services,16
22701,Energi,Financial Services,16
22703,GCube Insurance Services,Financial Services,16
22704,Givesurance,Financial Services,16
22705,New Silver,Financial Services,16
22707,HIG Holdings,Financial Services,16
22708,BriteCo,Consumer Goods,9
22723,Emerging Therapy Solutions,Financial Services,16
22726,Dynamis Software,Financial Services,16
22729,Wunderite,Financial Services,16
22732,Terrene Labs,Data and Analytics,11
22733,Bizinsure.com,Commerce and Shopping,6
22734,SmartPay Solutions,Financial Services,16
22738,MVTRAC,Financial Services,16
22742,Prime Health Services,Financial Services,16
22744,onederful,Financial Services,16
22748,INSHUR,Data and Analytics,11
22752,AlphaCare Holdings,Financial Services,16
22755,Dorado Systems,Financial Services,16
22756,Parento,Administrative Services,0
22759,Vanbridge,Financial Services,16
22760,Revolution Insurance Technologies,Financial Services,16
22765,Albeado,Financial Services,16
22769,Covie Systems,Financial Services,16
22770,Alana HealthCare,Financial Services,16
22771,Evry Health,Financial Services,16
22772,Virgil Insurance,Financial Services,16
22777,Aflac,Financial Services,16
22779,State Farm Insurance,Community and Lifestyle,7
22780,ARP Wave,Financial Services,16
22785,Capco,Financial Services,16
22786,AdvisorConnect,Financial Services,16
22787,S.Brown & Associates,Administrative Services,0
22791,Choice Home Mortgage,Financial Services,16
22792,EZ-Probate,Financial Services,16
22795,Truvius,Financial Services,16
22796,Avatar Financial Group,Financial Services,16
22801,Atlas General,Financial Services,16
22803,Prudential Financial,Financial Services,16
22805,Intersection Technologies,Financial Services,16
22807,DirectDerm,Financial Services,16
22809,Zywave,Financial Services,16
22813,NextImage Medical,Financial Services,16
22814,Avalon Health Management,Financial Services,16
22816,Blue Shield of California Foundation,Financial Services,16
22819,Cobb Strecker Dunphy & Zimmermann Inc.,Financial Services,16
22824,Bingo Insurance,Community and Lifestyle,7
22825,Medical Reimbursements of America,Financial Services,16
22827,EZLynx,Financial Services,16
22836,Hippocrates Gate,Financial Services,16
22837,Guild,Financial Services,16
22845,Hummingbird Trading,Financial Services,16
22846,VivaQuant,Financial Services,16
22856,First American,Financial Services,16
22863,Lockton,Financial Services,16
22865,Agent Review,Financial Services,16
22869,Weston Insurance,Financial Services,16
22871,CCC Information Services,Financial Services,16
22875,Ring Router,Financial Services,16
22877,HFS Wealth Management,Financial Services,16
22883,1CommMedical,Financial Services,16
22884,ViewSpection,Financial Services,16
22887,Transamerica,Financial Services,16
22888,PetInsuranceQuotes.com,Community and Lifestyle,7
22891,Crédito Real USA Finance,Financial Services,16
22894,Billing Management Services,Financial Services,16
22896,USI Insurance Services,Financial Services,16
22897,Arbitech Health,Financial Services,16
22898,Blue Cross Blue Shield Association,Community and Lifestyle,7
22902,Ameriprise Financial,Financial Services,16
22905,Surematics,Financial Services,16
22908,Dinsmore Steele,Financial Services,16
22909,Senior Market Advisors,Financial Services,16
22912,Sports Defense,Financial Services,16
22914,Lincoln Financial Group,Financial Services,16
22921,RIMES Technologies,Financial Services,16
22924,True Capital Management,Financial Services,16
22927,BioSignia,Financial Services,16
22928,Advanced Medical Pricing Solutions,Financial Services,16
22931,Great Bay Insurance Group,Financial Services,16
22935,Founder Shield,Financial Services,16
22936,Click Quote Save,Financial Services,16
22937,IngenioRx,Financial Services,16
22943,Relation Insurance,Financial Services,16
22945,Hawksoft,Financial Services,16
22948,Discovery Behavioral Health,Financial Services,16
22951,Benecon Group,Financial Services,16
22957,Zing Health,Financial Services,16
22958,Choice Home Warranty,Financial Services,16
22960,Aperio,Financial Services,16
22964,Zurich American Insurance,Financial Services,16
22969,Advisor Group,Financial Services,16
22970,Inspire Capital,Financial Services,16
22973,Softheon,Financial Services,16
22974,S&P Global Ratings,Financial Services,16
22977,Brown & Brown,Financial Services,16
22978,BOLT Solutions,Data and Analytics,11
22980,LCA Vantage,Financial Services,16
22981,InnovaCare Health,Financial Services,16
22983,Four Corners Alliance Group,Financial Services,16
22984,Cincinnati Financial,Financial Services,16
22989,Esurance,Financial Services,16
22999,One Call Care Management,Financial Services,16
23009,Spring Venture Group,Financial Services,16
23011,TRANZACT,Financial Services,16
23014,QuoteWizard,Financial Services,16
23015,Primerica,Financial Services,16
23017,Fleri,Financial Services,16
23020,EnterMedicare,Financial Services,16
23022,Waffle Labs,Financial Services,16
23024,State Auto Insurance,Financial Services,16
23026,Guy Carpenter & Company,Financial Services,16
23027,Newport Group,Financial Services,16
23029,XDimensional Technologies,Financial Services,16
23036,Allianz Global Corporate & Specialty,Financial Services,16
23037,Surefyre,Financial Services,16
23039,Spinnaker Insurance Company,Financial Services,16
23040,The A.I. Group,Administrative Services,0
23042,Woodlands Financial Services,Administrative Services,0
23043,Service Finance Company,Financial Services,16
23045,WealthVisor.com,Financial Services,16
23050,"Andesa Services, Inc.",Financial Services,16
23051,FM Global,Financial Services,16
23052,Droplet,Financial Services,16
23058,Kemper Corporation,Financial Services,16
23064,Protectim Insurance Services,Financial Services,16
23065,VIVIO Health,Financial Services,16
23067,Enservio,Financial Services,16
23070,"RCM&D (Riggs, Counselman, Michaels & Downes)",Financial Services,16
23071,TrueCoverage Insurance Marketplace,Financial Services,16
23076,ClearMedicare,Financial Services,16
23083,ConnectCareHero,Financial Services,16
23091,California Contractors Insurance Services,Financial Services,16
23092,Compliance Assurance,Financial Services,16
23093,Hugo Insurance,Financial Services,16
23095,SmartFinancial,Commerce and Shopping,6
23096,Washington Real Estate Investment Trust.,Financial Services,16
23102,Appulate,Financial Services,16
23105,Reinsurance Group Of America,Financial Services,16
23113,Health Credit Services,Financial Services,16
23114,PURE Insurance,Financial Services,16
23115,Indy Health Insurance Company,Financial Services,16
23116,Gallagher,Financial Services,16
23119,The IHC Group,Financial Services,16
23121,Freeway Funding,Financial Services,16
23132,Worley Claims Services,Financial Services,16
23141,Velocity Risk Underwriters,Financial Services,16
23145,Plante & Moran PLLC.,Financial Services,16
23146,HealthMarkets,Financial Services,16
23150,American Income Life Insurance Company,Financial Services,16
23152,CrossCountry Mortgage,Financial Services,16
23155,Independence Blue Cross,Financial Services,16
23160,PeopleJoy,Financial Services,16
23161,FinRock,Financial Services,16
23162,Skygen USA,Financial Services,16
23166,LATAM Insurance,Financial Services,16
23174,Dawson Taylor & Company,Financial Services,16
23175,Beacon Title Agency,Financial Services,16
23176,Title Center of the South,Financial Services,16
23177,BrokerTech Ventures,Financial Services,16
23178,Blue Cross and Blue Shield of North Carolina,Financial Services,16
23180,NVR,Financial Services,16
23186,Vericity,Financial Services,16
23189,Inilex,Financial Services,16
23191,CPS Payment Services,Financial Services,16
23195,XCEL Testing Solutions,Education,13
23197,Coverys,Financial Services,16
23210,AF Group,Financial Services,16
23215,Bankers Settlement Services of Southwest Pennsylvania,Financial Services,16
23221,DentaQuest,Financial Services,16
23225,Ritter Insurance Marketing,Financial Services,16
23226,LightPath Apps,Financial Services,16
23234,Certificial,Financial Services,16
23236,Precise Leads,Financial Services,16
23237,Medical Mutual,Financial Services,16
23239,IMA Financial Group,Financial Services,16
23241,New Energy Risk,Financial Services,16
23247,Starbucks Corporation,Food and Beverage,17
23249,Outstanding Foods,Consumer Goods,9
23253,"Eat Just, Inc.",Food and Beverage,17
23257,KFC,Commerce and Shopping,6
23262,Planet FWD,Agriculture and Farming,2
23263,Presto,Food and Beverage,17
